dataset,num_configs,best_hv,worst_hv,mean_hv,std_hv,best_config,mean_exec_time_all,mean_iterations_all,mean_pareto_size_all
users1.json,1,0.3722559097806094,0.3722559097806094,0.3722559097806094,,high_pheromone_influence,822.1152488800788,47.70967741935484,8.35483870967742
users2.json,1,0.26971855654271104,0.26971855654271104,0.26971855654271104,,high_pheromone_influence,1522.4992518886443,59.41935483870968,9.903225806451612
users3.json,1,0.28538443822839,0.28538443822839,0.28538443822839,,high_pheromone_influence,2411.6769571842688,56.064516129032256,9.129032258064516
users4.json,1,0.21785601625740958,0.21785601625740958,0.21785601625740958,,high_pheromone_influence,3475.50216810934,47.0,9.96774193548387
users5.json,1,0.26179608248802416,0.26179608248802416,0.26179608248802416,,high_pheromone_influence,3124.953476321313,27.032258064516128,10.612903225806452
