dataset,num_configs,best_hv,worst_hv,mean_hv,std_hv,best_config,mean_exec_time_all,mean_generations_all,mean_pareto_size_all
users1.json,6,1.2765666290168536,0.4753765904029432,0.7778979357601429,0.31212031383196404,uniform_inversion_high_mutation,139.7523205200831,77.0,16.366666666666664
users2.json,6,0.8269389394663391,0.5066377185203647,0.6422533363089419,0.11644417834971278,uniform_inversion_high_mutation,254.12390495936074,74.66666666666667,19.2
users3.json,6,0.8974163373831109,0.3435794981800654,0.5810046722470733,0.20222889455630488,uniform_inversion_high_mutation,455.31579889456424,79.83333333333333,21.333333333333332
users4.json,6,0.949584011735781,0.3637613277523188,0.5712787166351457,0.19760774974701978,uniform_inversion_high_mutation,985.046899398168,97.46666666666665,22.299999999999997
users5.json,6,0.9499544083750322,0.2689957002007594,0.4812627872148711,0.24556978039815713,uniform_inversion_high_mutation,1845.2863204399746,103.5,24.13333333333333
