dataset,hypervolume,num_pareto_points,mean_execution_time,mean_generations,mean_pareto_size,num_runs
users1.json,0.8218867270891362,473,230.23699088250436,98.48387096774194,15.258064516129032,31
users2.json,0.8749952783513243,638,507.7522768205212,124.51612903225806,20.580645161290324,31
users3.json,0.5916368830888262,529,939.4268142331031,107.70967741935483,17.06451612903226,31
users4.json,0.7566148336326993,539,2403.2494811319534,146.29032258064515,17.387096774193548,31
users5.json,0.9588674372673911,520,5208.34565941749,177.4516129032258,16.774193548387096,31
