dataset,num_configs,best_hv,worst_hv,mean_hv,std_hv,best_config,mean_exec_time_all,mean_iterations_all,mean_pareto_size_all
users1.json,6,0.8101697198850732,0.3449965310227695,0.6898598977215854,0.18231053440463216,balanced_original,478.0422850052516,36.1,10.200000000000001
users2.json,6,0.851556079327977,0.36279207493023324,0.6581123884131633,0.16278649459722852,slow_evaporation_exploitative,566.9887388229371,28.066666666666666,7.7
users3.json,6,0.947332767029974,0.496640077345077,0.7830499737396077,0.1669318380320346,high_pheromone_influence,755.3809120575587,23.7,7.2
users4.json,6,0.9131324284067422,0.42620183277173324,0.7329063906874488,0.17772114616831342,high_pheromone_influence,1468.7458482027052,23.633333333333336,6.733333333333333
users5.json,6,0.9376567892309151,0.4715235848172329,0.7713093992099814,0.1751757715865134,high_pheromone_influence,2512.7057384093605,26.76666666666667,6.7
