dataset,num_configs,best_hv,worst_hv,mean_hv,std_hv,best_config,mean_exec_time_all,mean_generations_all,mean_pareto_size_all
users1.json,6,0.9328683067970509,0.35056926657095644,0.5909366105166994,0.2613122992720684,npoint_inversion_high_all,243.00067430337268,71.73333333333333,18.066666666666666
users2.json,6,0.9945865941942611,0.24116389471783986,0.5335962969955518,0.25220577374228537,uniform_inversion_high_mutation,573.9901789983114,96.5,26.399999999999995
users3.json,6,0.8854744522533233,0.24361882581141833,0.5581223821389711,0.24857107479664345,uniform_inversion_high_mutation,1106.2041297197343,100.76666666666665,27.26666666666667
users4.json,6,0.859601657129866,0.22627911822308203,0.4679708441907349,0.2114579554937241,uniform_inversion_high_mutation,2928.2638851801553,127.26666666666667,27.46666666666667
users5.json,6,0.8035025048105787,0.19217601962393763,0.4273659123726173,0.2142763253218052,uniform_inversion_high_mutation,4995.541950480143,121.13333333333334,28.766666666666666
