dataset,num_configs,best_hv,worst_hv,mean_hv,std_hv,best_config,mean_exec_time_all,mean_generations_all,mean_pareto_size_all
users1.json,1,0.8049856478846611,0.8049856478846611,0.8049856478846611,,uniform_inversion_high_mutation,222.40807109494364,103.48387096774194,9.451612903225806
users2.json,1,0.8350899363483565,0.8350899363483565,0.8350899363483565,,uniform_inversion_high_mutation,640.0835400396778,173.90322580645162,14.612903225806452
users3.json,1,0.9099036155167992,0.9099036155167992,0.9099036155167992,,uniform_inversion_high_mutation,1488.8761334649978,229.06451612903226,17.741935483870968
users4.json,1,0.5900552558340036,0.5900552558340036,0.5900552558340036,,uniform_inversion_high_mutation,2635.951956364416,214.38709677419354,15.709677419354838
users5.json,1,0.6796276244181636,0.6796276244181636,0.6796276244181636,,uniform_inversion_high_mutation,5264.88632490558,243.06451612903226,16.129032258064516
