dataset,hypervolume,num_pareto_points,mean_execution_time,mean_iterations,mean_pareto_size,num_runs
users1.json,0.3722559097806094,259,822.1152488800788,47.70967741935484,8.35483870967742,31
users2.json,0.26971855654271104,307,1522.4992518886443,59.41935483870968,9.903225806451612,31
users3.json,0.28538443822839,283,2411.6769571842688,56.064516129032256,9.129032258064516,31
users4.json,0.21785601625740958,309,3475.50216810934,47.0,9.96774193548387,31
users5.json,0.26179608248802416,329,3124.953476321313,27.032258064516128,10.612903225806452,31
