cost,minutes
2343.18,893720.7500000001
2322.73,888281.0499999988
2396.55,900670.469999999
2318.19,883982.3599999988
2396.5499999999997,899922.7399999991
2368.67,898560.3500000001
2321.7,887455.6199999988
2319.2200000000003,884807.7899999988
2333.19,888746.3199999998
2318.1899999999996,849958.9800000001
2405.0499999999997,902503.5799999996
2441.0299999999997,905521.0400000004
2393.04,899185.5699999991
2362.6799999999994,897273.7599999993
2422.0399999999995,905048.1500000006
2352.1899999999996,897261.1399999999
2406.0699999999997,903456.9
2333.2,892775.3300000001
2368.6499999999996,897306.4800000001
2399.1,902097.3300000003
2469.1400000000003,882182.990000002
2536.12,889211.6700000023
2435.66,872086.1300000019
2494.6200000000003,884730.4100000019
2441.17,877347.0900000022
2518.62,888016.9800000028
2497.6400000000003,886578.320000003
2484.6400000000003,884437.5200000026
2458.66,879894.5100000021
2502.13,886984.9400000025
2523.1099999999997,888423.6000000023
2482.13,883621.6500000021
2359.96,892515.1999999996
2340.89,890622.8400000004
2314.88,883629.69
2296.94,883263.4200000002
2260.92,878428.7399999993
2287.44,880759.5700000005
2291.4300000000003,881956.2199999992
2346.3799999999997,890726.8800000001
2373.89,893895.6699999999
2286.92,879369.6700000002
2320.4300000000003,885824.5099999999
2322.94,886109.56
2327.44,890360.6100000002
2361.95,893157.5499999999
2258.4300000000003,872893.4900000002
2210.93,868827.6999999996
2209.96,868461.4299999995
2240.91,869112.7499999997
2280.91,878713.7899999993
2248.94,872355.1799999995
2236.92,868999.7400000002
2281.94,879348.3299999997
2246.8900000000003,869596.5899999997
2258.94,875454.5799999997
2346.43,890732.4600000003
2249.91,872721.4499999996
2258.44,873662.3800000005
2390.66,872480.0600000018
2369.72,865348.4800000018
2378.6900000000005,866159.8900000018
2388.68,869784.8800000019
2378.7,869503.6800000019
2395.6499999999996,875823.8500000015
2405.62,876105.0500000014
2356.75,857241.3200000019
2429.6099999999997,883712.7600000027
2444.59,885651.0600000025
2415.12,877762.1500000018
2411.15,877480.9500000018
2460.5800000000004,886338.2000000024
2435.0899999999997,883993.9600000026
2224.7599999999998,771082.4300000011
2250.25,798246.5200000007
2314.19,817590.8900000006
2438.18,842761.6400000008
2360.2400000000002,826836.9700000003
2229.2599999999998,786543.6600000018
2238.77,793279.8100000011
2263.29,802300.7600000015
2313.74,814178.5600000009
2420.75,839213.7100000011
2346.2,825220.0400000004
2285.21,808532.3100000005
2313.24,812861.3900000008
2324.7400000000002,820810.640000001
2356.2400000000002,826575.4300000005
2477.2400000000002,845248.4300000009
2392.24,838593.810000001
2377.21,838146.0100000009
2364.67,830688.6600000008
2277.22,804185.0300000003
2133.35,786439.4
2152.38,809636.2700000003
2213.87,818681.6600000005
2239.29,825514.7100000007
2407.72,833064.7800000012
2179.36,815895.55
2250.3199999999997,827952.2600000009
2223.2999999999997,822471.3300000004
2163.8599999999997,815599.7400000001
2338.25,832432.3400000009
2320.7499999999995,830937.5600000011
2221.89,819977.7000000008
2194.33,817896.2000000001
2264.33,830716.330000001
2228.29,797180.6100000014
2237.85,810341.64
2245.8099999999995,810714.2100000001
2336.24,831610.9500000009
2347.2699999999995,833889.4600000015
2404.75,840440.8500000017
2266.2799999999997,822102.0300000007
2328.24,830309.4000000008
2260.3,816965.8099999995
2389.1899999999996,837843.8900000016
2344.2799999999997,833650.3200000015
2354.3,837468.8700000016
2248.3199999999997,815230.5999999996
2295.2900000000004,828657.0900000008
2019.98,818478.2500000013
1950.51,810574.5600000015
2071.95,834260.8600000012
2312.28,855194.7400000007
2063.94,831850.7900000011
1990.97,816535.7000000011
2040.9699999999998,828389.7700000015
2036.48,828046.420000001
2121.92,838585.7300000013
2288.79,852908.4300000009
2209.37,847059.5400000005
2171.37,844790.1100000003
2082.46,836424.2300000015
2085.9700000000003,836787.810000001
2271.7799999999997,849902.7900000009
2003.02,818058.5500000012
2106.8999999999996,838297.8100000008
2183.37,846546.7500000012
2047.46,830642.5400000012
2052.45,830821.3300000011
2272.8,850334.8700000012
2298.3199999999997,854223.1800000007
2033.9699999999998,821850.7500000012
2347.23,855591.3500000001
2222.8599999999997,849857.9399999997
2128.38,844205.4900000008
2419.14,796828.3000000017
2682.5299999999997,832888.0400000031
2420.6800000000003,803621.7400000008
2418.55,791754.5900000016
2389.17,790078.7400000008
2481.0,816618.1900000006
2564.59,828287.4000000018
2539.1299999999997,826809.1600000018
2498.12,819410.2900000017
2587.1800000000003,829495.3900000019
2429.1699999999996,809580.8600000013
2233.85,852384.3900000014
2334.28,856579.2100000017
2187.86,847975.2000000008
2218.82,850207.3600000013
2234.3700000000003,853866.7900000016
2150.8399999999997,840661.1400000002
2267.32,854568.1400000013
2204.3900000000003,850152.2300000009
2136.3599999999997,837617.4499999998
2260.8700000000003,854264.5700000016
2286.84,856050.5400000016
2100.3299999999995,818964.1199999994
2156.87,843820.8700000002
2181.36,846302.780000001
2175.36,845341.0600000005
2104.3099999999995,826834.1099999999
2281.8100000000004,855568.9200000016
2112.35,835250.8499999995
2127.33,836848.2499999999
2228.8599999999997,852346.6000000017
2138.3099999999995,838012.3299999995
2223.3700000000003,851838.700000001
1798.5099999999998,806766.0200000003
1824.9799999999998,817671.8200000002
1817.4799999999998,812763.9300000004
1854.4299999999998,820164.8100000002
1845.9399999999998,818639.64
1835.9799999999998,817822.9100000003
1854.9399999999998,823243.7700000001
1870.9099999999999,825914.9199999998
1808.9999999999998,810081.3900000001
1842.4399999999998,818332.3800000004
2021.3099999999997,836915.2999999993
1883.8899999999999,827210.6199999999
2010.3399999999997,836341.3999999998
1998.3,835608.8499999995
2034.7899999999997,837891.4199999995
2043.2699999999998,838742.0199999996
2001.3399999999997,836162.4299999991
1891.8799999999999,828093.3099999999
1942.3799999999999,831389.4599999996
2099.74,841058.5499999996
1902.8999999999999,829667.7999999996
1887.4099999999999,827471.5099999997
2007.32,836330.7599999992
1974.85,835572.9199999993
1905.3799999999999,830375.7199999995
1971.34,833070.4599999995
1958.87,832812.2899999995
1797.0399999999997,802280.8099999998
1958.85,832473.9699999995
2040.3099999999997,838342.5899999995
2025.4499999999998,854810.4900000021
2041.9299999999998,858746.5100000023
2050.41,858852.510000002
2061.39,861155.0800000024
2053.37,860866.4300000023
2065.37,865106.100000003
2178.35,873431.7100000021
2042.4099999999999,858783.560000002
2120.31,871074.3300000025
2121.3,872447.6800000037
2079.36,870446.0500000024
2179.87,845782.9900000006
2172.33,843310.0800000005
2151.3,839136.9200000002
2161.3500000000004,842824.7800000001
2173.3099999999995,843438.9800000001
2214.75,857040.3400000007
2180.3099999999995,849085.84
2355.6799999999994,868935.1500000005
2222.2799999999997,858833.2900000007
2242.2599999999998,861234.8400000007
2358.1499999999996,870076.1399999999
2193.33,850206.7000000004
2207.7599999999998,853099.9100000007
2233.2599999999998,859145.1100000002
2173.33,845704.5700000004
2266.2199999999993,865012.2200000003
2349.6799999999994,868209.7000000007
2357.18,869389.6800000003
2198.2699999999995,851675.6500000005
2252.2599999999993,863514.2000000005
2212.2899999999995,856032.2000000014
2226.2799999999997,859059.8700000007
2308.18,867070.8900000002
2343.6899999999996,867827.9600000004
2296.1899999999996,865123.8700000003
2268.3,796839.630000001
2231.3,792793.190000001
2254.3199999999997,793495.5100000012
2325.2799999999997,822785.5300000001
2275.75,804539.3100000005
2441.1899999999996,843655.7400000016
2275.79,806337.8600000002
2271.75,803493.0400000007
2318.76,820953.8700000009
2299.79,818010.6400000007
2516.12,846971.4500000009
2410.21,835075.9400000004
2501.1000000000004,844973.7000000005
2412.21,835935.3700000008
2438.17,840166.8000000003
2328.77,823663.94
2399.7599999999998,833708.8400000009
2292.7799999999997,814649.5100000001
2340.71,825215.5500000006
2341.79,833179.640000001
2428.71,838805.9100000019
2174.7999999999997,786579.0500000005
2137.89,776311.9400000004
2187.2699999999995,789351.3500000002
2194.7799999999997,794239.1600000004
2163.8,785229.1800000005
2249.77,803733.0
2287.83,814249.9400000002
2405.1600000000003,821138.0000000002
2388.1900000000005,820026.5699999996
2344.7799999999997,819368.7300000002
2406.6800000000003,823707.8499999999
2208.26,794380.8799999998
2247.81,801897.5600000004
2330.7999999999997,817838.4700000004
2249.2599999999998,803712.67
2222.84,800916.26
2286.2399999999993,812209.9199999995
2154.83,782300.7900000005
2262.75,807583.8100000003
2262.84,811501.9700000001
2328.77,817269.5700000001
2302.2799999999997,816714.7400000005
2257.79,867383.8900000011
2013.8999999999999,814646.6000000007
2052.3999999999996,836279.0800000015
2025.4499999999998,830991.2700000008
2172.39,863595.2200000006
2122.91,855269.7900000013
1942.9399999999998,768813.4400000001
2292.2400000000002,870352.5500000007
2272.77,868489.5900000009
2246.8100000000004,866880.2300000008
2073.45,841694.0000000007
2069.44,840351.1100000009
2073.38,841377.8800000006
2157.3999999999996,863163.9000000005
2281.3,870093.6500000011
2329.2699999999995,872047.2800000011
2113.41,850255.2100000003
2147.39,856644.2000000011
2205.8700000000003,863693.4600000004
1996.9299999999996,813444.600000001
2205.88,866222.8800000009
2071.44,840799.4600000009
2079.45,846981.7900000007
2045.4399999999998,835063.3200000009
2020.9199999999996,816193.9000000006
2083.93,849922.3200000003
2269.29,867510.270000001
2055.46,839350.6800000012
2222.3500000000004,866442.940000001
2184.86,863653.9900000002
1974.8999999999999,792006.7000000002
1924.1699999999998,914720.3700000008
1916.71,912365.1200000012
1917.23,913524.8300000002
1923.2199999999998,914397.0800000009
1914.2300000000002,905633.5000000014
1920.25,914387.5600000009
1930.2000000000003,924443.6600000015
1941.18,930995.320000001
1926.2,920910.0500000013
1942.1500000000003,936743.2900000014
1930.6800000000003,929913.290000001
1941.1400000000003,930404.5300000008
1984.13,936997.9100000011
2010.02,845412.5900000005
2143.4399999999996,859517.2500000012
2158.42,862655.4000000005
2150.45,862021.4500000012
2007.55,831115.0100000001
1976.5199999999998,821302.5599999998
2084.96,855394.5500000007
2098.45,857464.7800000004
2110.45,857505.5900000009
2019.0099999999998,850859.0700000015
2216.37,865954.7800000014
2124.95,857613.5800000002
2098.0099999999998,856913.0200000011
2077.52,855017.7800000006
2168.39,865118.5200000013
2146.42,859746.0200000003
2269.83,866884.9500000012
2141.44,858877.2900000011
2219.36,866646.7700000006
2037.0399999999997,852968.1600000004
2189.87,857175.5400000025
2044.9899999999998,846422.3800000015
1990.0099999999998,830289.5000000017
2129.9300000000003,854397.3100000015
2079.94,848861.4400000011
2086.95,849563.2700000018
2082.9700000000003,849073.4400000012
2069.44,848276.4700000016
2094.94,852827.7000000016
1999.9699999999998,831401.2500000019
2016.03,838895.8600000016
2173.45,856954.1400000018
2057.98,847231.0800000015
1972.0099999999998,829585.4300000017
2090.95,852236.7300000016
2061.96,847265.2100000011
2153.9100000000003,855573.2100000018
2073.0099999999998,848297.5600000019
2109.95,853528.2000000019
2197.92,860496.1400000019
2088.9500000000003,850039.3300000016
2067.97,848198.0200000013
2151.92,854451.7000000017
2163.9100000000003,856252.8700000015
2009.0099999999998,832818.3100000017
1966.0199999999998,829341.8300000017
2010.0099999999998,837003.5500000017
1995.9799999999998,831248.220000002
2031.9799999999998,840870.1800000011
1965.9999999999998,828999.9900000015
2043.5199999999998,841480.940000002
2183.91,822125.180000001
2242.9399999999996,835617.8800000019
2259.3999999999996,839209.910000002
2365.36,844588.7800000013
2233.88,834783.4800000017
2192.41,827716.3800000019
2209.92,829542.7000000016
2343.86,844292.3200000011
2308.34,842258.5200000013
2215.9300000000003,833498.2100000016
2271.38,840656.4200000018
2399.33,845535.8100000013
2312.8700000000003,842880.7800000015
2207.94,829000.6000000018
2325.91,844193.400000002
2284.3999999999996,841836.6000000018
2325.8799999999997,843501.6500000015
2158.5099999999998,821864.8800000016
2253.91,836817.4800000024
2100.79,809495.5000000013
2099.7999999999997,807715.350000001
2084.2999999999997,801580.5400000011
2302.71,837676.5300000006
2099.83,808040.1200000008
2133.75,815609.350000001
2102.7999999999997,809671.6800000011
2197.2599999999998,831928.3900000004
2139.79,818355.6200000009
2342.66,842563.1700000003
2131.7299999999996,813391.2300000011
2104.7799999999997,811856.1500000008
2321.7,840711.1400000002
2165.7599999999998,825090.6900000002
2238.79,835768.8900000005
2182.27,829181.300000001
2159.7299999999996,818840.2600000008
2299.7,836859.6700000002
2256.3199999999997,798107.5500000016
2232.34,794021.0200000014
2249.34,797128.5600000011
2295.32,811421.2500000009
2327.7699999999995,819768.9600000011
2295.83,811728.4900000007
2373.2400000000002,821358.8000000006
2383.77,821711.0100000007
2263.8500000000004,811389.6500000007
2256.86,811127.8800000005
2256.34,799875.5100000013
2298.78,817868.0100000007
2341.7699999999995,821068.3500000011
2365.7400000000002,821225.1300000012
2298.81,819167.4000000007
2297.7999999999997,812995.7400000007
2393.2700000000004,823269.4800000008
2298.33,813746.5400000006
2278.71,805707.7400000013
2297.71,814972.7300000015
2287.68,806835.5200000014
2322.22,821772.9700000015
2436.6,837164.5100000018
2289.72,809643.3900000015
2317.16,816078.0200000014
2294.21,811039.1600000012
2428.08,835058.3100000018
2414.0999999999995,834576.5000000024
2329.19,832057.4400000016
2396.1400000000003,834487.180000002
2274.7299999999996,804915.2100000014
2382.13,834217.170000002
2254.17,837007.1900000003
2057.28,795669.8100000004
2052.93,792804.0000000001
2137.19,827808.86
2091.3199999999997,802028.5399999995
2093.21,812594.1299999992
2110.21,814735.3400000007
2121.1800000000003,816675.7800000001
2122.6800000000003,818927.049999999
2353.13,847438.7799999999
2294.1400000000003,843717.6200000007
2187.23,830657.0799999996
2352.1699999999996,847301.8600000008
2334.66,846088.8700000003
2362.66,850479.0400000005
2237.77,832364.9299999998
2261.15,840445.7599999999
2064.34,799825.5699999997
2132.75,819096.1700000006
2303.7400000000002,845499.4700000003
2353.67,847520.5100000006
2247.62,835635.1699999993
2159.15,801337.0999999996
2175.64,804982.3500000002
2238.7,830226.0199999998
2349.66,840987.6600000003
2258.7200000000003,837128.85
2243.71,831138.6799999998
2339.15,840888.9599999998
2240.17,830773.57
2369.17,844326.9700000002
2196.69,825981.9999999995
2311.71,838545.52
2323.65,840270.0200000003
2220.69,829973.2499999999
2184.66,814557.6099999998
2189.24,825450.9299999997
2308.1800000000003,838126.0900000003
2094.66,800829.9899999996
2203.7000000000003,827111.8199999998
2186.19,817536.8799999988
2182.12,812076.3699999994
2342.67,840898.5900000002
2262.7200000000003,837217.92
2010.4699999999998,833097.7900000005
2004.4599999999998,833008.0200000007
2015.9599999999996,842576.3800000008
2152.85,857544.6300000013
2047.4599999999998,849186.4300000009
2197.83,858209.6000000015
2038.4599999999998,848055.7900000006
2028.9399999999998,843414.2500000003
2145.8599999999997,856569.5800000012
2145.3599999999997,856074.4300000012
2166.3599999999997,858035.1200000013
2116.88,855108.6900000009
2125.88,855203.860000002
2132.8799999999997,855530.4500000009
2034.4499999999998,843791.4600000005
2064.44,853073.3400000014
2100.8999999999996,854534.2300000018
2060.43,851580.0900000014
2093.42,854501.9900000014
2051.95,850898.9200000011
2035.9499999999996,845575.2800000013
2074.42,854001.850000001
1910.9999999999998,819480.1200000012
2061.43,852623.8700000015
2081.9199999999996,854489.1700000019
1980.4799999999998,830949.4100000021
2103.3799999999997,854699.1300000016
2144.85,855542.9300000014
1875.4899999999998,810917.3200000012
1993.3799999999999,848471.1300000012
2104.86,857848.6100000009
1899.4699999999998,832856.0900000009
2112.8399999999997,857916.0300000008
2027.8799999999999,854807.9400000005
1949.4299999999998,843799.2300000002
1873.4199999999998,805674.1200000013
2036.3799999999999,857182.7600000007
1971.4199999999998,845126.940000001
1929.9199999999998,838935.6400000004
1997.9399999999998,851147.3200000008
1878.9699999999998,822157.4500000002
1934.4199999999998,843377.2500000012
1974.4199999999998,848196.4000000008
2014.9099999999999,853734.9300000009
1928.4199999999998,837798.9800000007
1917.4199999999998,836585.5400000006
2173.16,784244.3400000002
2281.71,825329.7499999998
2228.2599999999998,818735.6699999995
2256.25,821349.8699999995
2276.25,824370.8299999997
2251.73,820235.7799999994
2297.21,828192.9099999989
2189.79,811720.48
2425.1,834100.1699999998
2254.23,820827.6099999993
2352.69,833532.3599999992
2284.22,825580.1099999996
2289.2200000000003,825612.6999999987
2303.21,829593.9799999997
2403.1,833878.1899999998
2251.74,820717.5699999995
2190.77,813562.0599999999
2221.29,817526.3899999995
2260.26,823825.6699999996
2430.62,835822.8999999999
2315.69,830161.2899999995
2066.2599999999998,863049.2900000017
1992.9299999999998,852395.6100000015
2095.81,866832.8100000019
2042.3,861846.4100000018
2100.77,867010.180000002
2070.2599999999998,863556.8000000016
2101.73,867492.5500000016
2077.74,864551.0900000011
2176.74,874431.3100000019
2035.3199999999997,861526.4600000017
2107.7599999999998,871429.940000002
2146.21,872632.1400000018
2014.8999999999999,854676.0000000015
2100.7599999999998,866921.7100000009
2150.24,873611.2900000017
2104.72,868657.0100000016
2200.72,876995.5100000016
2059.77,863006.7900000013
2030.37,855702.3400000012
2135.24,872589.6400000015
2163.71,874032.1700000018
2146.22,873477.2600000018
2182.71,876852.1100000016
2093.24,866267.5900000016
2051.7999999999997,862371.5800000018
