cost,minutes
5294.030000000001,2139602.3000000007
5319.51,2141626.4200000004
5324.52,2143107.870000002
5335.530000000002,2144533.810000003
5295.52,2140200.48
5267.05,2135855.760000001
5430.99,2148848.7100000014
5420.990000000001,2148321.200000001
5195.110000000001,2124594.1899999976
5213.600000000001,2126116.789999999
5251.580000000002,2133583.18
5218.600000000001,2128597.599999999
5415.990000000002,2147657.480000001
5373.010000000002,2146286.410000001
5289.530000000001,2139384.030000001
5402.030000000001,2146980.5500000026
5197.610000000001,2125244.5999999987
5407.5199999999995,2147477.6400000015
5347.509999999999,2144900.6600000025
5246.590000000001,2133216.3300000005
5443.480000000001,2150115.350000001
5256.56,2135204.2
5226.09,2130505.099999999
5310.540000000001,2140919.7600000007
5263.560000000001,2135488.910000001
5366.990000000002,2145935.9700000016
5335.52,2143963.340000002
5378.010000000001,2146950.130000001
5433.0,2149517.170000001
5327.030000000001,2143381.0100000016
5364.990000000001,2145569.1200000015
5273.530000000001,2136074.620000002
5321.540000000001,2142345.700000002
5322.540000000002,2142564.560000003
5332.02,2143599.8700000024
5612.2,2084727.6100000015
5621.71,2090015.8900000006
5660.72,2093838.620000001
5647.7300000000005,2092509.9000000008
5687.25,2093865.7300000011
5687.75,2096332.630000001
5497.95,2017986.06
5527.93,2023510.1100000022
5299.540000000001,2226215.029999997
5178.610000000001,2200330.2999999947
5214.1,2207547.329999996
5240.0700000000015,2214535.329999997
5262.040000000001,2220164.089999996
5250.560000000001,2218168.3799999966
5179.600000000001,2200781.449999995
5171.62,2196645.1299999934
5281.560000000001,2222078.709999997
5180.620000000001,2204466.6199999945
5279.58,2221138.6099999966
5232.580000000002,2212182.049999997
5203.080000000001,2206462.3299999954
5289.560000000001,2224219.319999997
5215.100000000002,2211545.5799999963
5213.13,2207436.8499999964
5276.560000000001,2220534.149999997
5238.6,2214515.809999997
5204.370000000001,2130030.7800000007
5209.36,2133627.630000001
5201.39,2104329.9700000016
5201.390000000001,2127138.220000002
5206.38,2130735.070000002
5223.359999999999,2135654.1100000003
5275.780000000001,2138914.9300000006
5239.810000000001,2138066.35
5083.26,2126691.739999992
5062.25,2119989.4499999937
5311.02,2174167.4599999906
5180.15,2153696.8399999943
5231.110000000001,2166727.4399999925
5175.2,2147831.169999993
5080.220000000001,2123606.3499999917
5253.07,2171190.4499999904
5198.650000000001,2158729.9099999904
5272.540000000002,2171673.8499999903
5239.59,2169313.6099999906
5102.240000000001,2134534.519999994
5217.110000000001,2163356.1399999927
5054.2,2115794.059999995
5209.13,2162253.939999993
5169.200000000001,2145494.639999993
5079.22,2123074.839999993
5121.720000000001,2144954.6999999955
5085.24,2130430.8599999947
5289.07,2172867.3099999907
5169.700000000001,2146275.1399999936
5206.670000000001,2161173.3899999927
5372.800000000001,2060378.9800000058
5360.790000000001,2047475.010000005
5262.98,2174870.3600000083
5283.01,2182172.0000000075
5279.51,2176867.1200000094
5327.000000000001,2185169.6100000055
5273.500000000001,2176750.480000011
5338.5,2185286.250000004
5306.53,2184733.2400000044
5299.01,2183645.850000005
5248.4800000000005,2169448.8400000106
5254.990000000001,2169565.4800000093
5209.160000000001,2141840.770000003
5181.21,2136937.630000003
5216.140000000001,2142268.9800000023
5176.680000000001,2135086.7800000035
5242.1100000000015,2143916.1900000023
5170.210000000001,2133984.5900000045
5206.170000000001,2140372.300000002
